raw_url,normalised_url,source_export,gsc_issue,last_crawled,current_status,redirect_chain,final_url,final_status,declared_canonical,in_sitemap,current_route_exists,classification,recommended_action,priority,evidence,notes
"https://mitchchadban.com/marketing-for-it-service-providers-how-to-generate-more-qualified-leads","mitchchadban.com/marketing-for-it-service-providers-how-to-generate-more-qualified-leads","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>200 -> https://mitchchadban.com/marketing-for-it-service-providers-how-to-generate-more-qualified-leads/","https://mitchchadban.com/marketing-for-it-service-providers-how-to-generate-more-qualified-leads/","200","https://mitchchadban.com/marketing-for-it-service-providers-how-to-generate-more-qualified-leads/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/marketing-for-it-service-providers-how-to-generate-more-qualified-leads/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/how-long-does-seo-take-an-honest-answer-for-australian-businesses","mitchchadban.com/how-long-does-seo-take-an-honest-answer-for-australian-businesses","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>200 -> https://mitchchadban.com/how-long-does-seo-take-an-honest-answer-for-australian-businesses/","https://mitchchadban.com/how-long-does-seo-take-an-honest-answer-for-australian-businesses/","200","https://mitchchadban.com/how-long-does-seo-take-an-honest-answer-for-australian-businesses/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/how-long-does-seo-take-an-honest-answer-for-australian-businesses/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/portfolio","mitchchadban.com/portfolio","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>308>200 -> https://mitchchadban.com/portfolio-1/","https://mitchchadban.com/portfolio-1/","200","https://mitchchadban.com/portfolio-1/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/portfolio-1/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/portfolio/","mitchchadban.com/portfolio","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>200 -> https://mitchchadban.com/portfolio-1/","https://mitchchadban.com/portfolio-1/","200","https://mitchchadban.com/portfolio-1/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/portfolio-1/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/Homepage","mitchchadban.com/homepage","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>308>200 -> https://mitchchadban.com/","https://mitchchadban.com/","200","https://mitchchadban.com/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/Homepage/","mitchchadban.com/homepage","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>200 -> https://mitchchadban.com/","https://mitchchadban.com/","200","https://mitchchadban.com/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/the-12-point-brand-consistency-checklist","mitchchadban.com/the-12-point-brand-consistency-checklist","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>200 -> https://mitchchadban.com/the-12-point-brand-consistency-checklist/","https://mitchchadban.com/the-12-point-brand-consistency-checklist/","200","https://mitchchadban.com/the-12-point-brand-consistency-checklist/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/the-12-point-brand-consistency-checklist/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/the-marketing-collateral-checklist-what-you-need!/","mitchchadban.com/the-marketing-collateral-checklist-what-you-need","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>200 -> https://mitchchadban.com/the-marketing-collateral-checklist-what-you-need/","https://mitchchadban.com/the-marketing-collateral-checklist-what-you-need/","200","https://mitchchadban.com/the-marketing-collateral-checklist-what-you-need/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/the-marketing-collateral-checklist-what-you-need/ (in sitemap). Redirect reaches canonical. impr=2.",""
"https://mitchchadban.com/servicios-de-diseño,-seo-y-marketing-en-españa","mitchchadban.com/servicios-de-dise-o-seo-y-marketing-en-espa-a","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>308>200 -> https://mitchchadban.com/servicios-de-diseno-seo-y-marketing-en-espana/","https://mitchchadban.com/servicios-de-diseno-seo-y-marketing-en-espana/","200","https://mitchchadban.com/servicios-de-diseno-seo-y-marketing-en-espana/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/servicios-de-diseno-seo-y-marketing-en-espana/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/servicios-de-diseño,-seo-y-marketing-en-españa/","mitchchadban.com/servicios-de-dise-o-seo-y-marketing-en-espa-a","Coverage-Validation (2)","Page with redirect","2026-07-04","308","308>200 -> https://mitchchadban.com/servicios-de-diseno-seo-y-marketing-en-espana/","https://mitchchadban.com/servicios-de-diseno-seo-y-marketing-en-espana/","200","https://mitchchadban.com/servicios-de-diseno-seo-y-marketing-en-espana/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/servicios-de-diseno-seo-y-marketing-en-espana/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/how-perplexity-chooses-sources-(and-how-to-get-cited-more-often)","mitchchadban.com/how-perplexity-chooses-sources-and-how-to-get-cited-more-often","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>308>200 -> https://mitchchadban.com/how-perplexity-chooses-sources/","https://mitchchadban.com/how-perplexity-chooses-sources/","200","https://mitchchadban.com/how-perplexity-chooses-sources/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/how-perplexity-chooses-sources/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/how-perplexity-chooses-sources-(and-how-to-get-cited-more-often)/","mitchchadban.com/how-perplexity-chooses-sources-and-how-to-get-cited-more-often","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/how-perplexity-chooses-sources/","https://mitchchadban.com/how-perplexity-chooses-sources/","200","https://mitchchadban.com/how-perplexity-chooses-sources/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/how-perplexity-chooses-sources/ (in sitemap). Redirect reaches canonical. impr=117.",""
"https://mitchchadban.com/términos-de-servicio","mitchchadban.com/t-rminos-de-servicio","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>308>200 -> https://mitchchadban.com/terminos-de-servicio/","https://mitchchadban.com/terminos-de-servicio/","200","https://mitchchadban.com/terminos-de-servicio/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/terminos-de-servicio/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/términos-de-servicio/","mitchchadban.com/t-rminos-de-servicio","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/terminos-de-servicio/","https://mitchchadban.com/terminos-de-servicio/","200","https://mitchchadban.com/terminos-de-servicio/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/terminos-de-servicio/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/social-media-design-that-doesn’t-look-like-everyone-else","mitchchadban.com/social-media-design-that-doesn-t-look-like-everyone-else","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>308>200 -> https://mitchchadban.com/social-media-design-that-doesnt-look-like-everyone-else/","https://mitchchadban.com/social-media-design-that-doesnt-look-like-everyone-else/","200","https://mitchchadban.com/social-media-design-that-doesnt-look-like-everyone-else/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/social-media-design-that-doesnt-look-like-everyone-else/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/social-media-design-that-doesn’t-look-like-everyone-else/","mitchchadban.com/social-media-design-that-doesn-t-look-like-everyone-else","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/social-media-design-that-doesnt-look-like-everyone-else/","https://mitchchadban.com/social-media-design-that-doesnt-look-like-everyone-else/","200","https://mitchchadban.com/social-media-design-that-doesnt-look-like-everyone-else/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/social-media-design-that-doesnt-look-like-everyone-else/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://www.mitchchadban.com/","mitchchadban.com/","Coverage-Validation (2)","Page with redirect","2026-07-03","301","301>200 -> https://mitchchadban.com/","https://mitchchadban.com/","200","https://mitchchadban.com/","yes","yes","Intentional redirect, correct","None — host/protocol canonicalisation (→ https non-www) working.","Ignore/monitor","chain=301>200 → https://mitchchadban.com/. Secure canonical host reached.",""
"http://www.mitchchadban.com/","mitchchadban.com/","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>301>200 -> https://mitchchadban.com/","https://mitchchadban.com/","200","https://mitchchadban.com/","yes","yes","Intentional redirect, correct","None — host/protocol canonicalisation (→ https non-www) working.","Ignore/monitor","chain=308>301>200 → https://mitchchadban.com/. Secure canonical host reached.",""
"https://mitchchadban.com/custom-pet-portraits-(digital- -print)","mitchchadban.com/custom-pet-portraits-digital-print","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>404 -> https://mitchchadban.com/custom-pet-portraits-(digital-%20-print)/","https://mitchchadban.com/custom-pet-portraits-(digital-%20-print)/","404","","no","no","Legacy URL missing a redirect","Add 301 redirect: /custom-pet-portraits-(digital- -print) → /custom-pet-portraits-digital-and-print/ (also add slash + non-slash source variants).","P2","chain=308>404 (404). Clear current equivalent exists (/custom-pet-portraits-digital-and-print/). impr=0, pos=. No redirect rule matches this variant.","Cargo ""+""→space artifact: the %2B/encoded variant redirects, but the space (%20) variant has no rule."
"https://mitchchadban.com/custom-pet-portraits-(digital- -print)/","mitchchadban.com/custom-pet-portraits-digital-print","Coverage-Validation (2)","Page with redirect","2026-07-03","404","404","https://mitchchadban.com/custom-pet-portraits-(digital-%20-print)/","404","","no","no","Intentional retired URL","None — Cargo-era utility/artifact page with no current equivalent and no meaningful search value.","Ignore/monitor","chain=404 (404). No current equivalent. impr=1. Retired artifact.",""
"https://mitchchadban.com/from-traffic-to-demos-a-practical-funnel-for-b2b-saas","mitchchadban.com/from-traffic-to-demos-a-practical-funnel-for-b2b-saas","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/from-traffic-to-demos-a-practical-funnel-for-b2b-saas/","https://mitchchadban.com/from-traffic-to-demos-a-practical-funnel-for-b2b-saas/","200","https://mitchchadban.com/from-traffic-to-demos-a-practical-funnel-for-b2b-saas/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/from-traffic-to-demos-a-practical-funnel-for-b2b-saas/ (in sitemap). Redirect reaches canonical. impr=85.",""
"https://mitchchadban.com/Growth-Marketing-Consultant-for-SaaS-Startups","mitchchadban.com/growth-marketing-consultant-for-saas-startups","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>308>200 -> https://mitchchadban.com/growth-marketing-consultant-for-saas-startups/","https://mitchchadban.com/growth-marketing-consultant-for-saas-startups/","200","https://mitchchadban.com/growth-marketing-consultant-for-saas-startups/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/growth-marketing-consultant-for-saas-startups/ (in sitemap). Redirect reaches canonical. impr=1.",""
"https://mitchchadban.com/Growth-Marketing-Consultant-for-SaaS-Startups/","mitchchadban.com/growth-marketing-consultant-for-saas-startups","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/growth-marketing-consultant-for-saas-startups/","https://mitchchadban.com/growth-marketing-consultant-for-saas-startups/","200","https://mitchchadban.com/growth-marketing-consultant-for-saas-startups/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/growth-marketing-consultant-for-saas-startups/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/Positioning-vs-Messaging-Why-Your-Ads-Aren-t-Working","mitchchadban.com/positioning-vs-messaging-why-your-ads-aren-t-working","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>308>200 -> https://mitchchadban.com/positioning-vs-messaging-why-your-ads-arent-working/","https://mitchchadban.com/positioning-vs-messaging-why-your-ads-arent-working/","200","https://mitchchadban.com/positioning-vs-messaging-why-your-ads-arent-working/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/positioning-vs-messaging-why-your-ads-arent-working/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/Positioning-vs-Messaging-Why-Your-Ads-Aren-t-Working/","mitchchadban.com/positioning-vs-messaging-why-your-ads-aren-t-working","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/positioning-vs-messaging-why-your-ads-arent-working/","https://mitchchadban.com/positioning-vs-messaging-why-your-ads-arent-working/","200","https://mitchchadban.com/positioning-vs-messaging-why-your-ads-arent-working/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/positioning-vs-messaging-why-your-ads-arent-working/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/Best-Growth-Marketing-Channels-for-2026-Australia","mitchchadban.com/best-growth-marketing-channels-for-2026-australia","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>308>200 -> https://mitchchadban.com/best-growth-marketing-channels-australia-2026/","https://mitchchadban.com/best-growth-marketing-channels-australia-2026/","200","https://mitchchadban.com/best-growth-marketing-channels-australia-2026/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/best-growth-marketing-channels-australia-2026/ (in sitemap). Redirect reaches canonical. impr=86.",""
"https://mitchchadban.com/Best-Growth-Marketing-Channels-for-2026-Australia/","mitchchadban.com/best-growth-marketing-channels-for-2026-australia","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/best-growth-marketing-channels-australia-2026/","https://mitchchadban.com/best-growth-marketing-channels-australia-2026/","200","https://mitchchadban.com/best-growth-marketing-channels-australia-2026/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/best-growth-marketing-channels-australia-2026/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/karl-jacobs","mitchchadban.com/karl-jacobs","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/karl-jacobs/","https://mitchchadban.com/karl-jacobs/","200","https://mitchchadban.com/karl-jacobs/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/karl-jacobs/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/contact-form","mitchchadban.com/contact-form","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/contact-form/","https://mitchchadban.com/contact-form/","200","https://mitchchadban.com/contact-form/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/contact-form/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/portfolio-1","mitchchadban.com/portfolio-1","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/portfolio-1/","https://mitchchadban.com/portfolio-1/","200","https://mitchchadban.com/portfolio-1/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/portfolio-1/ (in sitemap). Redirect reaches canonical. impr=3.",""
"https://mitchchadban.com/seo-for-saas-australia-what-works-in-2026","mitchchadban.com/seo-for-saas-australia-what-works-in-2026","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/seo-for-saas-australia-what-works-in-2026/","https://mitchchadban.com/seo-for-saas-australia-what-works-in-2026/","200","https://mitchchadban.com/seo-for-saas-australia-what-works-in-2026/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/seo-for-saas-australia-what-works-in-2026/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-don't","mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-don-t","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>308>200 -> https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-dont/","https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-dont/","200","https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-dont/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-dont/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-don't/","mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-don-t","Coverage-Validation (2)","Page with redirect","2026-07-03","308","308>200 -> https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-dont/","https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-dont/","200","https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-dont/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/why-some-brands-get-mentioned-by-ai-and-others-dont/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/Best-SEO-AI-Workflow-for-2026","mitchchadban.com/best-seo-ai-workflow-for-2026","Coverage-Validation (2)","Page with redirect","2026-07-02","308","308>308>200 -> https://mitchchadban.com/best-seo-and-ai-workflow-for-2026/","https://mitchchadban.com/best-seo-and-ai-workflow-for-2026/","200","https://mitchchadban.com/best-seo-and-ai-workflow-for-2026/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/best-seo-and-ai-workflow-for-2026/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/Best-SEO-AI-Workflow-for-2026/","mitchchadban.com/best-seo-ai-workflow-for-2026","Coverage-Validation (2)","Page with redirect","2026-07-02","308","308>200 -> https://mitchchadban.com/best-seo-and-ai-workflow-for-2026/","https://mitchchadban.com/best-seo-and-ai-workflow-for-2026/","200","https://mitchchadban.com/best-seo-and-ai-workflow-for-2026/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/best-seo-and-ai-workflow-for-2026/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/AI-SEO-vs-Traditional-SEO-What-s-Changed","mitchchadban.com/ai-seo-vs-traditional-seo-what-s-changed","Coverage-Validation (2)","Page with redirect","2026-07-02","308","308>308>200 -> https://mitchchadban.com/ai-seo-vs-traditional-seo-whats-changed/","https://mitchchadban.com/ai-seo-vs-traditional-seo-whats-changed/","200","https://mitchchadban.com/ai-seo-vs-traditional-seo-whats-changed/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>308>200 → https://mitchchadban.com/ai-seo-vs-traditional-seo-whats-changed/ (in sitemap). Redirect reaches canonical. impr=1.",""
"https://mitchchadban.com/AI-SEO-vs-Traditional-SEO-What-s-Changed/","mitchchadban.com/ai-seo-vs-traditional-seo-what-s-changed","Coverage-Validation (2)","Page with redirect","2026-07-02","308","308>200 -> https://mitchchadban.com/ai-seo-vs-traditional-seo-whats-changed/","https://mitchchadban.com/ai-seo-vs-traditional-seo-whats-changed/","200","https://mitchchadban.com/ai-seo-vs-traditional-seo-whats-changed/","yes","yes","Intentional redirect, correct","None — legacy/variant URL now 301/308-redirects to the live canonical. Authority consolidates.","Ignore/monitor","chain=308>200 → https://mitchchadban.com/ai-seo-vs-traditional-seo-whats-changed/ (in sitemap). Redirect reaches canonical. impr=0.",""
"https://mitchchadban.com/contact-form/","mitchchadban.com/contact-form","Coverage-Drilldown","Duplicate, Google chose different canonical than user","2026-07-03","200","200","https://mitchchadban.com/contact-form/","200","https://mitchchadban.com/contact-form/","yes","yes","Duplicate/canonical conflict requiring correction","Confirm Google-selected canonical via URL Inspection (export does not name it). Page is live 200, self-canonical, indexable — no redirect/canonical CODE change needed; likely thin/duplicate perception. Strengthen unique content + internal links.","P2","Live 200, in sitemap, declared canonical=self (https://mitchchadban.com/contact-form/), robots=(none). Google chose a different canonical on its own.","Needs manual URL-Inspection confirmation of Google-chosen canonical."
"https://mitchchadban.com/how-google-ai-overviews-choose-sources/","mitchchadban.com/how-google-ai-overviews-choose-sources","Coverage-Drilldown","Duplicate, Google chose different canonical than user","2026-07-01","200","200","https://mitchchadban.com/how-google-ai-overviews-choose-sources/","200","https://mitchchadban.com/how-google-ai-overviews-choose-sources/","yes","yes","Duplicate/canonical conflict requiring correction","Confirm Google-selected canonical via URL Inspection (export does not name it). Page is live 200, self-canonical, indexable — no redirect/canonical CODE change needed; likely thin/duplicate perception. Strengthen unique content + internal links.","P2","Live 200, in sitemap, declared canonical=self (https://mitchchadban.com/how-google-ai-overviews-choose-sources/), robots=(none). Google chose a different canonical on its own.","Needs manual URL-Inspection confirmation of Google-chosen canonical."
"https://mitchchadban.com/acerca-de/","mitchchadban.com/acerca-de","Coverage-Drilldown","Duplicate, Google chose different canonical than user","2026-06-28","200","200","https://mitchchadban.com/acerca-de/","200","https://mitchchadban.com/acerca-de/","yes","yes","Duplicate/canonical conflict requiring correction","Confirm Google-selected canonical via URL Inspection (export does not name it). Page is live 200, self-canonical, indexable — no redirect/canonical CODE change needed; likely thin/duplicate perception. Strengthen unique content + internal links.","P2","Live 200, in sitemap, declared canonical=self (https://mitchchadban.com/acerca-de/), robots=(none). Google chose a different canonical on its own.","Needs manual URL-Inspection confirmation of Google-chosen canonical."
"https://mitchchadban.com/cart","mitchchadban.com/cart","Coverage-Drilldown (1)","Excluded by 'noindex' tag","2026-02-01","308","308>404 -> https://mitchchadban.com/cart/","https://mitchchadban.com/cart/","404","","no","no","Intentional retired URL","None — legacy Cargo page now returns 404; not in sitemap. Stale GSC status.","Ignore/monitor","Was noindex (last crawled 2026-02-01); now chain=308>404 (404). Retired.",""
"https://mitchchadban.com/Logo-Design-Cost-in-Australia-What-You-Actually-Get","mitchchadban.com/logo-design-cost-in-australia-what-you-actually-get","Performance/Pages.csv (NOT in a Coverage export)","(performance-only) high-impression URL returning 404","","308","308>404 -> https://mitchchadban.com/Logo-Design-Cost-in-Australia-What-You-Actually-Get/","https://mitchchadban.com/Logo-Design-Cost-in-Australia-What-You-Actually-Get/","404","","no","no","Legacy URL missing a redirect","Add 301 redirect: /Logo-Design-Cost-in-Australia-What-You-Actually-Get -> /logo-design-cost-in-australia-what-you-actually-get/ (add slash + non-slash source variants).","P1","chain=308>404 -> https://mitchchadban.com/Logo-Design-Cost-in-Australia-What-You-Actually-Get/. 464 impressions at avg pos 25.41 landing on a 404 (Google ranks a dead URL). Canonical page exists at /logo-design-cost-in-australia-what-you-actually-get/. No redirect rule matches this capitalised title-case variant.","Highest-value missing redirects on the site. Not present in Coverage exports; found via Performance Pages.csv. Capitalised Cargo title URL; Vercel paths are case-sensitive."
"https://mitchchadban.com/The-12-Point-Brand-Consistency-Checklist","mitchchadban.com/the-12-point-brand-consistency-checklist","Performance/Pages.csv (NOT in a Coverage export)","(performance-only) high-impression URL returning 404","","308","308>404 -> https://mitchchadban.com/The-12-Point-Brand-Consistency-Checklist/","https://mitchchadban.com/The-12-Point-Brand-Consistency-Checklist/","404","","no","no","Legacy URL missing a redirect","Add 301 redirect: /The-12-Point-Brand-Consistency-Checklist -> /the-12-point-brand-consistency-checklist/ (add slash + non-slash source variants).","P1","chain=308>404 -> https://mitchchadban.com/The-12-Point-Brand-Consistency-Checklist/. 214 impressions at avg pos 10.11 landing on a 404 (Google ranks a dead URL). Canonical page exists at /the-12-point-brand-consistency-checklist/. No redirect rule matches this capitalised title-case variant.","Highest-value missing redirects on the site. Not present in Coverage exports; found via Performance Pages.csv. Capitalised Cargo title URL; Vercel paths are case-sensitive."
